episode,map,local_planner,time,done_reason,collision,laser_scan,robot_model,robot_radius,robot_max_speed,robot_lin_vel_x,robot_lin_vel_y,robot_ang_vel,robot_orientation,robot_pos_x,robot_pos_y,action,number_dynamic_obs,form_dynamic_obs,size_dynamic_obs,speed_dynamic_obs,number_static_obs,form_static_obs,num_vertices_static_obs
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,804.8,['goal reached'],False,[1.027],burger,0.113,0.22,-0.169,0.141,0.016,2.446,15.434,56.556,"[0.081, 0.141, 0.304]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,805.3,['goal reached'],False,[1.144],burger,0.113,0.22,-0.169,0.141,0.016,2.446,15.434,56.556,"[0.05, 0.141, 0.336]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,805.7,['goal reached'],False,[1.144],burger,0.113,0.22,-0.043,0.024,0.287,2.66,15.313,56.651,"[0.065, 0.141, 0.271]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,806.2,['goal reached'],False,[1.144],burger,0.113,0.22,-0.043,0.024,0.287,2.66,15.313,56.651,"[0.207, 0.024, 0.525]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,806.8,['goal reached'],False,[nan],burger,0.113,0.22,-0.206,0.017,0.41,3.102,15.172,56.685,"[0.207, 0.024, 0.476]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,807.4,['goal reached'],False,[nan],burger,0.113,0.22,-0.206,0.017,0.41,3.102,15.172,56.685,"[0.044, 0.0, 0.451]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,808.1,['goal reached'],False,[nan],burger,0.113,0.22,-0.037,-0.023,0.451,-2.538,15.001,56.658,"[0.044, 0.0, 0.402]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,809.2,['goal reached'],False,[nan],burger,0.113,0.22,-0.037,-0.023,0.451,-2.538,15.001,56.658,"[0.213, -0.023, 0.131]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,809.8,['goal reached'],False,[nan],burger,0.113,0.22,-0.094,-0.191,0.131,-2.017,14.907,56.511,"[0.167, -0.023, 0.131]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,810.5,['goal reached'],False,[nan],burger,0.113,0.22,-0.094,-0.191,0.131,-2.017,14.907,56.511,"[0.157, -0.151, -0.189]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,810.9,['goal reached'],False,[nan],burger,0.113,0.22,-0.094,-0.191,0.131,-2.017,14.907,56.511,"[0.157, -0.151, -0.025]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,811.4,['goal reached'],False,[nan],burger,0.113,0.22,-0.079,-0.136,-0.025,-2.101,14.829,56.355,"[0.171, -0.136, -0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,812.3,['goal reached'],False,[nan],burger,0.113,0.22,-0.093,-0.144,-0.213,-2.164,14.769,56.256,"[0.171, -0.136, -0.181]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,812.8,['goal reached'],False,[nan],burger,0.113,0.22,-0.093,-0.144,-0.213,-2.164,14.769,56.256,"[0.151, -0.14, -0.189]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,813.3,['goal reached'],False,[nan],burger,0.113,0.22,-0.103,-0.11,-0.189,-2.342,14.657,56.113,"[0.145, 0.0, -0.509]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,813.8,['goal reached'],False,[nan],burger,0.113,0.22,-0.125,-0.073,-0.476,-2.661,14.566,56.038,"[0.145, 0.0, -0.443]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,814.3,['goal reached'],False,[nan],burger,0.113,0.22,-0.125,-0.073,-0.476,-2.661,14.566,56.038,"[0.145, 0.0, -0.246]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,814.9,['goal reached'],False,[nan],burger,0.113,0.22,-0.112,-0.019,-0.172,-2.992,14.448,56.0,"[0.114, 0.0, -0.156]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,815.3,['goal reached'],False,[nan],burger,0.113,0.22,-0.112,-0.019,-0.172,-2.992,14.448,56.0,"[0.138, 0.0, -0.0]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,815.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.112,-0.019,-0.172,-2.992,14.448,56.0,"[0.119, 0.0, 0.148]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,816.4,['goal reached'],False,[nan],burger,0.113,0.22,-0.137,-0.009,0.148,-3.062,14.3,55.989,"[0.113, 0.0, 0.418]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,817.1,['goal reached'],False,[nan],burger,0.113,0.22,-0.124,-0.044,0.468,-2.757,14.171,55.966,"[0.132, 0.0, 0.468]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,817.6,['goal reached'],False,[nan],burger,0.113,0.22,-0.114,-0.066,0.468,-2.57,14.124,55.943,"[0.133, 0.0, 0.558]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,819.1,['goal reached'],False,[nan],burger,0.113,0.22,-0.08,-0.112,0.401,-2.151,14.057,55.879,"[0.138, -0.072, 0.386]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,820.1,['goal reached'],False,[nan],burger,0.113,0.22,-0.025,-0.136,0.401,-1.71,14.001,55.739,"[0.127, -0.137, 0.066]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,820.5,['goal reached'],False,[nan],burger,0.113,0.22,0.01,-0.127,0.066,-1.484,14.001,55.56,"[0.151, -0.137, 0.066]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,821.0,['goal reached'],False,[nan],burger,0.113,0.22,0.01,-0.127,0.066,-1.484,14.001,55.56,"[0.174, -0.127, -0.254]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,821.5,['goal reached'],False,[nan],burger,0.113,0.22,0.01,-0.127,0.066,-1.484,14.001,55.56,"[0.174, -0.127, -0.254]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,822.4,['goal reached'],False,[nan],burger,0.113,0.22,0.006,-0.174,-0.254,-1.559,14.021,55.36,"[0.22, 0.0, -0.377]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,822.9,['goal reached'],False,[nan],burger,0.113,0.22,-0.076,-0.207,-0.213,-1.944,13.976,55.1,"[0.22, 0.0, -0.525]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,823.3,['goal reached'],False,[nan],burger,0.113,0.22,-0.076,-0.207,-0.213,-1.944,13.976,55.1,"[0.22, 0.0, -0.476]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,823.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.121,-0.184,-0.476,-2.201,13.925,55.002,"[0.17, 0.0, -0.238]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,824.2,['goal reached'],False,[nan],burger,0.113,0.22,-0.115,-0.125,-0.222,-2.338,13.871,54.937,"[0.135, 0.0, -0.164]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,824.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.115,-0.125,-0.222,-2.338,13.871,54.937,"[0.132, 0.0, 0.049]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,825.2,['goal reached'],False,[nan],burger,0.113,0.22,-0.115,-0.125,-0.222,-2.338,13.871,54.937,"[0.132, 0.0, 0.049]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,825.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.102,-0.083,0.049,-2.453,13.711,54.8,"[0.132, 0.0, 0.033]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,826.2,['goal reached'],False,[nan],burger,0.113,0.22,-0.102,-0.083,0.049,-2.453,13.711,54.8,"[0.148, 0.0, 0.369]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,826.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.094,-0.115,0.123,-2.243,13.579,54.674,"[0.148, 0.0, 0.205]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,827.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.092,-0.116,0.205,-2.223,13.57,54.663,"[0.16, 0.0, 0.213]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,828.1,['goal reached'],False,[nan],burger,0.113,0.22,-0.067,-0.145,0.213,-1.982,13.474,54.503,"[0.14, 0.0, -0.033]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,828.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.067,-0.145,0.213,-1.982,13.474,54.503,"[0.16, 0.0, -0.049]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,829.4,['goal reached'],False,[nan],burger,0.113,0.22,-0.067,-0.145,0.213,-1.982,13.474,54.503,"[0.143, -0.147, -0.057]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,830.4,['goal reached'],False,[nan],burger,0.113,0.22,-0.062,-0.129,-0.09,-2.031,13.391,54.315,"[0.165, -0.128, 0.049]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,830.8,['goal reached'],False,[nan],burger,0.113,0.22,-0.062,-0.129,-0.09,-2.031,13.391,54.315,"[0.165, -0.128, 0.148]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,831.6,['goal reached'],False,[nan],burger,0.113,0.22,-0.076,-0.146,0.148,-2.034,13.286,54.115,"[0.155, -0.148, -0.008]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,832.1,['goal reached'],False,[nan],burger,0.113,0.22,-0.061,-0.143,0.025,-1.969,13.208,53.939,"[0.155, -0.148, 0.074]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,832.5,['goal reached'],False,[nan],burger,0.113,0.22,-0.06,-0.143,0.025,-1.967,13.202,53.924,"[0.147, -0.143, 0.082]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,833.3,['goal reached'],False,[nan],burger,0.113,0.22,-0.06,-0.143,0.025,-1.967,13.202,53.924,"[0.19, 0.0, -0.098]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,833.7,['goal reached'],False,[nan],burger,0.113,0.22,-0.064,-0.179,-0.033,-1.92,13.139,53.756,"[0.186, 0.0, -0.025]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,834.4,['goal reached'],False,[nan],burger,0.113,0.22,-0.064,-0.179,-0.033,-1.92,13.139,53.756,"[0.186, 0.0, 0.008]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,834.9,['goal reached'],False,[nan],burger,0.113,0.22,-0.072,-0.171,0.008,-1.967,13.056,53.547,"[0.178, 0.0, 0.049]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,835.3,['goal reached'],False,[nan],burger,0.113,0.22,-0.072,-0.171,0.008,-1.967,13.056,53.547,"[0.178, 0.0, 0.098]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,836.0,['goal reached'],False,[nan],burger,0.113,0.22,-0.059,-0.168,0.098,-1.901,12.983,53.362,"[0.126, -0.168, -0.139]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,836.4,['goal reached'],False,[nan],burger,0.113,0.22,-0.059,-0.168,0.098,-1.901,12.983,53.362,"[0.126, -0.168, -0.222]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
3,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,836.8,['goal reached'],False,[nan],burger,0.113,0.22,-0.059,-0.168,0.098,-1.901,12.983,53.362,"[0.126, -0.168, -0.205]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,837.2,['None'],False,[nan],burger,0.113,0.22,-0.053,-0.114,-0.205,-2.027,12.921,53.188,"[0.175, -0.114, -0.082]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,837.7,['None'],False,[nan],burger,0.113,0.22,-0.086,-0.152,-0.049,-2.09,12.862,53.078,"[0.175, -0.114, -0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,838.1,['None'],False,[nan],burger,0.113,0.22,-0.088,-0.152,-0.016,-2.096,12.845,53.048,"[0.143, -0.152, 0.189]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,838.8,['None'],False,[nan],burger,0.113,0.22,-0.088,-0.152,-0.016,-2.096,12.845,53.048,"[0.142, -0.152, 0.205]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,839.4,['None'],False,[nan],burger,0.113,0.22,-0.05,-0.133,0.205,-1.912,12.772,52.902,"[0.142, -0.152, 0.156]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,840.1,['None'],False,[nan],burger,0.113,0.22,-0.033,-0.152,0.016,-1.785,12.733,52.76,"[0.155, -0.133, 0.098]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,840.5,['None'],False,[nan],burger,0.113,0.22,-0.033,-0.152,0.016,-1.785,12.733,52.76,"[0.148, -0.152, 0.107]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,841.2,['None'],False,[nan],burger,0.113,0.22,-0.033,-0.152,0.016,-1.785,12.733,52.76,"[0.148, -0.152, 0.074]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,842.0,['None'],False,[nan],burger,0.113,0.22,-0.015,-0.147,0.074,-1.666,12.701,52.562,"[0.151, -0.147, -0.0]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,842.6,['None'],False,[nan],burger,0.113,0.22,-0.015,-0.147,0.074,-1.666,12.701,52.562,"[0.151, -0.147, 0.082]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,843.1,['None'],False,[nan],burger,0.113,0.22,-0.01,-0.15,0.082,-1.631,12.685,52.354,"[0.151, -0.147, 0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,843.8,['None'],False,[nan],burger,0.113,0.22,-0.01,-0.15,0.082,-1.631,12.685,52.354,"[0.151, -0.15, -0.008]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,844.2,['None'],False,[nan],burger,0.113,0.22,-0.01,-0.15,0.082,-1.631,12.685,52.354,"[0.151, -0.15, -0.008]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,845.0,['None'],False,[nan],burger,0.113,0.22,-0.004,-0.15,-0.008,-1.6,12.678,52.129,"[0.151, -0.15, 0.066]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,845.7,['None'],False,[nan],burger,0.113,0.22,0.002,-0.151,0.049,-1.553,12.674,51.903,"[0.151, -0.15, 0.049]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,846.3,['None'],False,[nan],burger,0.113,0.22,0.002,-0.151,0.049,-1.553,12.674,51.903,"[0.151, -0.151, -0.041]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,846.7,['None'],False,[nan],burger,0.113,0.22,0.002,-0.151,0.049,-1.553,12.674,51.903,"[0.151, -0.151, -0.008]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,847.1,['None'],False,[nan],burger,0.113,0.22,0.002,-0.151,-0.008,-1.561,12.679,51.707,"[0.151, -0.15, -0.033]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,847.6,['None'],False,[nan],burger,0.113,0.22,0.002,-0.151,-0.008,-1.561,12.679,51.707,"[0.151, -0.15, 0.033]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,848.0,['None'],False,[nan],burger,0.113,0.22,0.002,-0.151,-0.008,-1.561,12.679,51.707,"[0.151, -0.15, -0.016]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
4,730f75ae-2248-4bd7-b04d-f03c25c90506,dwa,848.5,['None'],False,[nan],burger,0.113,0.22,0.001,-0.151,-0.016,-1.566,12.679,51.542,"[0.151, -0.151, -0.025]",2,"['circle', 'circle']","['0.2704602313233709', '0.22691431000137877']","['0.13095211149300834', '0.13095211149300834']",2,"['polygon', 'polygon']","['8', '3']"
