episode,nearest distance for adult,nearest distance for child,nearest distance for elder,nearest distance for forklift,nearest distance for servicerobot,nearest distance for random_wanderer,reward,safe distance adult,safe distance child,safe distance elder,safe distance forklift,safe distance servicerobot,safe distance random_wanderer,done_reason
24.0,5.333437133824876,1.6909791265271161,3.263679725732786,6.420753273015335,4.482633079547391,8.015336447161072,-1.9340300000000008,1.4,1.68,0.8999999999999999,2.52,1.4,1.5,1.0
24,1.232614738778966,10.566095452115302,,12.438292142688422,12.542797541754,9.351227645446228,8.435026573722563,1.4,0.72,,2.52,1.4,1.5,2
24,4.574219000284415,6.666522751689444,13.47463601859291,13.772282680665544,,4.501346207737029,7.8738999999999955,1.4,1.68,1.35,2.52,,1.5,2
21.0,4.942204687527298,4.202790618286805,10.157166867614439,6.057592211850525,7.088967309301717,2.1049811614396297,10.769249999999998,0.8,0.72,0.8999999999999999,2.52,1.4,1.5,2.0
23.0,8.54110403206249,7.7184994217236405,10.56170728989748,10.535390323915403,5.193450993172305,3.49632640938605,8.572099999999999,0.9,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
22.0,3.8188272782400263,2.5586593408691205,5.024229931204486,2.5168344760948163,4.655623061131676,9.104277276848288,12.72010907032702,1.4,0.96,0.8999999999999999,2.52,0.6,1.5,2.0
23.0,1.883109134845776,0.9565618654638435,8.050733042199752,4.898521533816065,7.088647036948891,2.305308127913159,10.51006393009901,0.6,1.68,0.8999999999999999,2.52,1.4,1.5,2.0
22.0,1.1657389222789578,3.8889970990762994,2.7516938262429624,2.656231105167618,7.497096409848855,2.3633773955705375,14.585489999999995,1.1,1.68,1.35,2.52,1.4,1.5,2.0
22.0,3.5204572160406724,1.6616353495619731,0.8071035784840975,2.846707015576376,2.559354610925579,3.5250642045490372,5.710407038520691,1.4,0.96,1.6500000000000001,2.52,1.4,1.5,2.0
21.0,5.032655981434364,3.93976548882141,6.386763173109623,12.236948920606377,4.419768314550261,6.068998843153566,7.091519999999999,0.6,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
24.0,0.4751823812586348,3.4544066970699996,4.2147921867212785,2.60593179691663,1.4660475348624922,4.180807990339489,-1.0528194755065634,0.6,0.72,1.2000000000000002,2.52,1.4,1.5,1.0
22,,8.37910298396145,12.364640334184715,,3.7746185969876294,7.438686461102775,6.594850000000001,,1.68,1.6500000000000001,,1.4,1.5,2
21.0,3.980549771413781,1.1375333738775821,0.5856168177443877,12.634101459323857,8.278498984361088,4.933001253415118,-7.181035957961725,1.1,1.68,2.0999999999999996,2.52,1.4,1.5,1.0
24.0,3.9327543453645557,3.3278941837872535,5.541454224160583,6.556876857824732,1.0227544271529725,4.007822268999256,4.276821969843484,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
28.0,2.084118875386208,2.844794342756908,3.8123672538465243,4.6489793089172835,8.49025159489894,6.667868161326584,10.238249999999997,0.9,1.08,0.8999999999999999,2.52,1.4,1.5,2.0
24.0,2.458530788653152,11.496213670747906,10.696961464966474,14.00523059908459,11.538075995526937,3.792160418757855,9.679910000000003,1.4,1.08,1.35,2.52,1.4,1.5,2.0
26.0,13.161300054389336,9.042685987954014,8.059170868166888,14.249633951288432,3.2513390423989206,4.719653409065442,8.275810000000003,0.6,1.32,2.0999999999999996,2.52,1.4,1.5,2.0
25.0,1.5508600229947678,3.4392770957405268,2.655280889412862,13.325712307994667,3.0047676096076232,7.773753369628348,10.296819999999997,1.1,1.08,1.35,2.52,1.4,1.5,2.0
27.0,7.256133676578669,2.3860226649157212,10.656990002836144,5.188687446121449,5.685127623805018,1.2654147632873374,10.778739049564262,0.6,1.32,1.2000000000000002,2.52,1.4,1.5,2.0
26,11.465186638554748,13.881541446844311,12.464570423474987,1.2253565861475157,,16.767375530858647,-7.281419164999366,1.4,1.32,1.6500000000000001,2.52,,1.5,1
22.0,3.770930273608884,0.9662296021919765,9.032040647310568,14.129581334049638,12.193115203316063,6.4203433272223345,0.7172693579583878,1.4,1.68,1.6500000000000001,2.52,1.4,1.5,1.0
22.0,11.9005712879569,4.183281367509474,3.749177856730936,6.318548853912524,5.643014310681384,1.647332343327894,11.777409999999998,1.1,1.08,1.2000000000000002,2.52,1.4,1.5,2.0
22.0,5.673941768828995,3.8059479114627224,6.32611630912059,3.6964546214843796,7.235588269453979,1.478866717929116,7.080512811495284,0.6,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
23,10.129786017535674,11.699961387398709,1.2692466604169421,11.414895347947274,,0.9919382466975079,6.642053278894814,1.4,1.08,0.8999999999999999,2.52,,1.5,2
23.0,3.695232412259194,5.747116914808213,7.763618246770838,10.864663270658736,9.273022624158353,7.797171560974399,10.05343,1.4,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
25.0,3.3927501796891217,3.9813573256694634,5.387142703875141,6.068101845182613,2.7516609243453574,4.244549664982239,12.997200000000001,1.4,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
27.0,7.681283993656654,9.747318634593457,13.945789274219733,4.067772341127328,3.719638251978786,5.452247315965557,4.966970000000002,1.1,0.72,2.0999999999999996,2.52,1.4,1.5,2.0
25,4.7882350396287086,2.741262434270548,,3.1733155333409226,6.67630890701837,6.08674018183401,11.152139999999996,0.6,0.96,,2.52,1.4,1.5,2
25.0,1.9473827643206072,5.260000742978433,7.147367629940562,7.667464119981362,9.503342670887012,2.259660263911846,8.426049999999996,1.1,0.72,1.35,2.52,1.4,1.5,2.0
22.0,4.179682754326902,7.106797190523226,4.650728178079091,6.850920275250257,3.3476371187942355,5.9810689386780505,14.92173999999999,0.9,1.32,1.35,2.52,1.4,1.5,2.0
24.0,3.646171171276332,1.4776697026912577,7.446623866071948,9.794144843925304,2.707169049258715,1.7893021069784856,11.18133120546004,0.6,1.68,1.6500000000000001,2.52,0.6,1.5,2.0
23.0,4.096160603105729,14.070765301773031,6.051449996623305,8.649227681341612,7.052941982006297,3.8297174519851898,11.780699999999996,1.1,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
23,2.47313637380752,7.348026630329726,,6.672585998269225,4.609232293642331,4.765579103318711,7.805249999999997,1.1,1.32,,2.52,1.4,1.5,2
25.0,2.0932588320379195,4.502376046444521,4.695620425169238,4.495477794949613,9.433463844668474,3.741232324900208,15.282759999999998,1.1,1.68,1.2000000000000002,2.52,1.4,1.5,2.0
24.0,10.286613090288157,9.435622299714272,14.743083379317705,8.974468904543672,3.8688492638252976,3.852493043787709,13.302139999999998,1.4,1.32,1.35,2.52,1.4,1.5,2.0
26.0,1.7549752965609233,10.965962878493599,4.674936886057516,2.2716375551781707,9.324784721612124,1.2541288929188312,-8.115877477531528,1.1,1.32,2.0999999999999996,2.52,1.4,1.5,1.0
23,2.9569858064547563,3.7337480028471854,2.7876469259120262,,9.830160667484526,6.221536404946299,12.24992,0.9,1.08,2.0999999999999996,,1.4,1.5,2
25,,0.9339586068905894,,12.514143348310377,6.16950450719621,9.235733741713767,-5.025055238859176,,1.32,,2.52,1.4,1.5,1
23.0,10.6273352404536,5.428638064755232,9.481459158181442,2.6462236971126827,4.628654677503338,5.061925494697427,7.358699999999995,1.1,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
25.0,2.1648496168808418,2.2776454009949996,6.3001844506382625,4.484796772558903,5.710148163765283,5.59587608296211,13.491390000000006,0.9,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
24.0,2.5444173766017926,5.539057668497095,8.009198200358338,4.825565691775389,2.3957351441798447,9.350576650446962,8.688749999999995,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
28.0,6.411232792134284,3.22052925049431,1.3928015775565827,7.892350792548995,1.2258591364049618,2.037482747270902,2.7640177701913395,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
24.0,14.60981635487562,7.4865759419778595,14.257696086966666,10.084710598058573,13.70250465815475,5.567857890120629,6.947719999999995,1.1,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
28.0,0.47128276653197126,10.560692873367262,8.762897508101442,4.63514306755329,4.10622720014127,6.694842603728001,0.4564043682310812,1.4,1.2,1.2000000000000002,2.52,1.4,1.5,1.0
24.0,2.9083847301062176,11.358345698728957,13.119225749075515,4.98387487064094,9.276340329519114,4.398176342034022,8.947079999999996,0.6,0.72,1.6500000000000001,2.52,1.4,1.5,2.0
26,3.0220746911975302,1.417239249782914,,10.87198199895294,2.615329157270631,2.554171130606091,4.880297947117159,0.6,1.68,,2.52,1.4,1.5,2
23.0,9.339561046362913,4.938678190049877,2.3274198008987947,7.995660075922636,3.4201028382714918,3.927314317573935,10.582159999999995,1.4,1.68,0.8999999999999999,2.52,1.4,1.5,2.0
25.0,3.62428702561768,0.7020293213216414,4.807353794259478,9.316377189011128,5.234611452101692,5.806420036523343,8.584213055540411,0.6,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
27.0,14.789345275826031,3.0469795912197912,14.497016386584402,4.0177406772086055,5.199913502723826,1.4855066993386372,12.703400551828555,0.9,1.32,1.35,2.52,1.4,1.5,2.0
26.0,5.408801501796761,8.136148817046324,0.552105196838677,6.320534399388547,2.522356820416865,7.737372727137104,-6.940652948797949,1.4,1.32,2.0999999999999996,2.52,1.4,1.5,1.0
23.0,7.870669145489065,9.009101504093222,6.729898165855343,1.751081611812287,6.950757373518745,9.040368308044323,3.912367389574812,0.6,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
25,6.722880798215089,10.894807144783472,,1.711222353665752,,4.725611301437101,-9.088425114070432,1.1,1.08,,2.52,,1.5,1
29.0,4.5957076544877165,4.84944531622483,5.142539254196962,6.462771313592716,2.998807811290306,2.8462082012515526,12.828999999999997,0.6,1.32,2.0999999999999996,2.52,1.4,1.5,2.0
27,0.526696068856389,13.342492772440357,,8.730836387326564,,5.927655031124804,-4.438943833081694,0.6,1.68,,2.52,,1.5,1
25.0,6.456216108482931,3.264329475866557,11.396591145077105,10.741190239013495,1.3194465509752946,4.94841002110706,9.424270165891802,1.1,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
24.0,10.324041851908106,11.098677636829962,2.681666571341973,8.952351050851899,3.293442391509507,4.373393337566613,10.124169999999996,0.9,1.08,2.0999999999999996,2.52,1.4,1.5,2.0
26.0,3.483339677621911,5.81286838097122,5.399384274791716,9.90633452567018,13.573818419716794,3.76451607895748,9.461349999999998,1.1,1.08,1.35,2.52,1.4,1.5,2.0
27.0,3.2420368671198543,1.2019824695109007,8.539897435125047,13.438829325054805,12.269545687197052,4.528036245404083,8.336813741072632,1.1,1.32,1.35,2.52,1.4,1.5,2.0
29.0,8.020398475371952,1.7533210265460055,8.781923182115765,5.900978356429176,11.21790443615072,8.933737593840815,-0.4539999999999984,0.9,1.68,1.35,2.52,1.4,1.5,1.0
27,10.09572783357653,0.22723400970762123,0.8141706644616971,,9.200296725748379,9.117903324143526,-5.136798907547276,0.6,0.96,0.8999999999999999,,1.4,1.5,1
26.0,8.498366300562074,0.7212059384674564,0.7092423060175485,7.806867222419372,14.220478744171995,3.2387456433837767,-6.919498468810527,0.9,1.08,1.35,2.52,1.4,1.5,2.0
24.0,1.9805772739597258,6.566372588214652,8.95734805864836,10.249692249483553,3.1933028207502803,6.20489708199371,11.581609999999998,0.9,1.32,2.0999999999999996,2.52,1.4,1.5,2.0
25.0,1.780100733361713,4.030321451777372,4.738168578745649,7.839754234427987,13.201699555127465,12.429337910059118,7.0268000000000015,1.4,1.68,0.8999999999999999,2.52,1.4,1.5,2.0
28.0,4.64072754571122,2.352405616630706,4.955700043864147,1.630934375445882,4.7205590842209935,5.758499810616567,-4.724797061068864,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
30.0,6.141078117730871,2.6730001787375985,5.533722029862859,5.461105695852786,13.044551298264203,8.004445685210374,6.145870000000002,1.1,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
24,2.2735171925319952,2.752078368915747,5.666299890173738,,8.049999773235989,4.08179368948783,7.7838699999999985,0.9,1.08,2.0999999999999996,,1.4,1.5,2
26.0,10.78351349899611,4.197497839596992,4.858174741152777,6.473149070833426,7.341653321030191,5.3409080411367,8.615219999999999,1.4,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
26.0,3.8134243985826646,3.7637703647270015,5.278254150617886,2.03998936494448,6.128936422476647,1.5605891642129994,5.557158146025541,0.6,1.32,1.35,2.52,1.4,1.5,2.0
26.0,9.70163173073102,13.095810886372814,8.20864186494542,6.936392070743616,8.020354120493762,3.858663424679353,7.969979999999996,0.6,1.32,2.0999999999999996,2.52,1.4,1.5,2.0
24,13.783396028864027,2.0100018656404814,6.071673992764411,,5.26827487441942,2.6857838256407365,10.432519999999995,0.8,1.68,1.6500000000000001,,1.4,1.5,2
24.0,0.7551452508456139,2.868174639432426,5.261021995590605,2.6023274647713865,6.325908417773867,2.4390628622483668,6.994391244927323,1.4,1.32,1.35,2.52,1.4,1.5,2.0
25,7.0366530857658995,13.790742545142605,11.633739591981703,11.019614757842346,,15.306798505705775,6.114459999999998,0.6,0.72,1.2000000000000002,2.52,,1.5,2
29.0,6.102475552431719,2.775605662489778,5.580137166548779,6.763001889264624,2.6165174288193422,2.026003238683785,9.34426,1.1,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
28.0,2.9085557643875597,5.130140190235989,11.404442834960875,3.819844261788765,9.330187597997933,6.363640859112487,5.463600000000001,1.1,0.72,0.8999999999999999,2.52,1.4,1.5,2.0
26.0,3.888973517407893,4.375060752009541,3.227032455085943,4.354367424469565,2.630605425828936,3.682705901401979,11.324229999999993,1.0,0.96,1.2000000000000002,2.52,1.4,1.5,2.0
27.0,13.331842834586134,4.74399168668614,2.065237894208162,5.940411955627313,2.175698316701653,3.788618486068465,11.134289999999998,0.8,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
25.0,1.9617795913215128,1.2281781722203355,8.93596135573579,6.536286603634539,5.274772248501895,4.12606790077929,10.68122000000001,0.9,1.08,1.6500000000000001,2.52,1.4,1.5,2.0
28,10.813429070825144,4.956340841119991,9.25892598294408,,,5.056127347910302,7.799329999999992,1.1,1.32,1.6500000000000001,,,1.5,2
27.0,2.479939936833973,3.268084756739921,10.146071718809653,12.90615515542689,11.004144200162152,3.8305548621767223,9.207789999999996,0.9,1.08,1.6500000000000001,2.52,1.4,1.5,2.0
25.0,1.3760578860447863,1.755690611027657,10.821670341060223,8.503680411390281,2.4937440199852086,1.3370694717546598,0.8001796305064452,0.6,1.68,1.35,2.52,0.6,1.5,1.0
27.0,2.1920621828460827,2.1562518468067773,4.17900099752113,10.826346820382714,13.80102550565372,3.7580748671043924,6.589479999999999,1.1,0.72,1.6500000000000001,2.52,1.4,1.5,2.0
28.0,5.068553002862346,2.920096154086426,5.247964323737361,4.997210751663675,3.8026174674883375,2.6790294937510573,11.537430000000002,0.9,0.96,1.35,2.52,1.4,1.5,2.0
27.0,6.763787349377715,1.8862365142694202,9.033182576105201,13.129681196503588,10.904803960923303,6.311307470490647,1.09157,1.1,1.68,2.0999999999999996,2.52,1.4,1.5,1.0
26.0,1.2909637765149968,1.4849442968443989,11.016419005497568,2.78695823712503,4.747858307378302,2.908994550484187,-0.9292726781644487,0.6,1.68,0.8999999999999999,2.52,1.4,1.5,1.0
31,5.412411992984908,2.3036404347280692,9.280530321639212,,8.471027512168806,3.764099074369631,8.843059999999994,1.4,1.32,1.6500000000000001,,1.4,1.5,2
30,9.554750825283188,3.5816948552083994,,10.69188567597128,2.7602125737632885,11.153571605870278,8.954479999999998,1.4,1.68,,2.52,1.4,1.5,2
25.0,3.7526885863840227,4.8297312245280475,9.71185579964217,6.987879245454888,10.525034601522147,4.784405900930726,9.927039999999995,1.4,1.08,1.6500000000000001,2.52,1.4,1.5,2.0
28.0,1.5701096211290049,8.917861141336491,2.8748101073831167,6.2661899604110385,1.9479010721608823,1.0789717361583262,4.7825334347223505,1.4,1.32,0.8999999999999999,2.52,1.4,1.5,2.0
29.0,3.152891779495369,2.161932865039196,6.067671952503317,5.397837961914093,3.437025882095893,2.9512613435737234,10.203400000000004,1.1,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
28.0,4.637856099923542,9.501797558454017,7.1613780213334115,8.265532094191336,10.936098155637685,5.337031702964984,7.17925,1.4,0.96,0.8999999999999999,2.52,1.4,1.5,2.0
26.0,1.027331778464474,1.264929908574274,7.397247656653705,10.168634369780566,4.907931603414914,1.8298648303278,0.8979979369737352,1.1,1.68,1.6500000000000001,2.52,1.4,1.5,1.0
27.0,2.65930430102623,8.079740180865766,5.860177316342321,6.352525282536209,2.3219227739352233,7.693272204170174,5.820579999999999,1.1,1.32,2.0999999999999996,2.52,1.4,1.5,2.0
27.0,2.3494159965390575,1.5914552843940026,2.5643189797787955,9.779107146654884,12.096325115511794,9.392143053033257,8.361116156526498,0.9,1.68,1.35,2.52,1.4,1.5,2.0
27.0,2.6841875506541637,11.823834605429054,3.69038862463511,5.516213042739451,12.294362004514698,3.5907736208427843,5.860020000000004,1.1,1.32,2.0999999999999996,2.52,1.4,1.5,2.0
29,9.816745640093703,1.248025058096369,8.29274918059645,2.080986130357715,,3.3432651151295123,0.7405761964146378,0.6,0.72,1.6500000000000001,2.52,,1.5,2
26.0,1.9884566818135376,5.498395867104004,14.024871342271393,4.6212559110716365,3.8664439719812536,3.0722122992694696,12.020370000000003,1.4,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
30.0,8.674559662246136,8.259166157023653,11.426608037369267,4.789355151214591,2.3453435167227634,1.1912145328670942,7.991753803602991,0.9,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
29,,11.897977369711517,,,14.007032720133664,5.292226340906715,8.302659999999998,,1.32,,,1.4,1.5,2
25.0,5.758153111191186,7.172908969693452,6.837781687796137,11.887033166573007,7.146220440062136,5.213690532741856,14.039499999999993,0.6,1.08,0.8999999999999999,2.52,1.4,1.5,2.0
29.0,5.277335273391379,3.3117797078220708,4.77265141614343,11.183737672334498,1.0210446233072772,2.3977905331529796,7.914188937390193,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
28.0,6.718271304015516,1.800570015037106,11.885509798201015,13.949355529740005,6.737186867435678,1.762741216491066,8.987229999999997,1.1,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
25.0,2.456612797595257,2.524932364721851,1.5607134349966905,3.9967148726775905,2.8976215583248557,5.1155371802471565,5.996098608581776,0.9,0.96,2.0999999999999996,2.52,1.4,1.5,2.0
28.0,8.634539025934696,3.5744652416101745,12.058571406691017,6.172129969909244,7.324512473617787,7.101598327811715,10.198049999999999,1.4,1.32,1.35,2.52,1.4,1.5,2.0
29.0,3.9502607832096404,2.2673098870436412,1.8987273118851553,6.405080539528267,11.583180715333087,4.3341870638770885,6.2775500000000015,0.9,1.08,1.35,2.52,1.4,1.5,2.0
26,,0.5421799389739382,,12.803031703295096,10.51742255753828,13.501781914716197,-4.2599276260898575,,1.32,,2.52,1.4,1.5,1
28,0.6827755592395198,8.691836217285038,14.558756736498736,3.7123443947580617,,2.434409578006502,-1.2648444845161375,1.1,1.32,2.0999999999999996,2.52,,1.5,1
32.0,3.962322730053733,1.6774892668928525,0.5673886942131697,4.9941026845279,5.930705264442639,3.086559058739521,-3.4551470594444043,0.6,1.68,2.0999999999999996,2.52,1.4,1.5,1.0
29.0,0.46401659921338495,9.21368044288498,4.519687632980054,10.908313912994636,6.0144916225085145,4.2796706972866705,0.20896180043886936,1.4,1.32,0.8999999999999999,2.52,1.4,1.5,1.0
31.0,4.878286741371248,5.690758595813188,0.578206063034664,7.250120882783251,7.929631704617103,2.9489543739747885,5.475220938689329,0.6,0.72,0.8999999999999999,2.52,1.4,1.5,2.0
28.0,0.8554866708826233,1.3813670235574804,8.75689340068975,8.193398074499067,5.491831004081229,10.027490577421839,-0.5507576381539252,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,1.0
26.0,4.12768973217845,8.865611909062336,3.9102251994436816,1.8949589373788838,1.2533495314233944,2.6688969658660358,6.713042689386793,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
27.0,4.2041621951843275,2.753773239425611,4.947541199940669,3.8848347060383874,9.014488909701837,3.0379992925804733,7.306530000000001,0.9,0.72,1.35,2.52,1.4,1.5,2.0
30.0,3.118612841235321,1.3577453611417885,2.4944695586474013,7.374007834941938,6.802162424463294,6.567771105736234,11.118609999999993,0.9,0.72,1.35,2.52,1.4,1.5,2.0
32,6.840544540513931,6.599062008075786,,,10.113040702113802,8.54919941063011,5.6174,1.4,1.32,,,1.4,1.5,2
27.0,3.235234653440202,4.205196121009719,4.033493545602681,5.679578356635239,8.028201560293262,5.300895430334072,9.428889999999996,1.1,1.08,2.0999999999999996,2.52,1.4,1.5,2.0
26.0,6.027610511656615,3.879439288479171,12.53013183729733,9.782058675822295,11.722085612670977,2.67101948850237,8.158759999999997,1.4,1.68,1.35,2.52,1.4,1.5,2.0
30,,2.3908811232961167,10.74617368337254,4.9612565553046135,,2.794306282986606,8.424399999999993,,1.32,1.6500000000000001,2.52,,1.5,2
33,4.142016037456452,1.8676793766848676,0.9216972569105775,5.785327483371555,,4.453392931463799,-0.005751523811827752,0.9,1.32,2.0999999999999996,2.52,,1.5,2
29.0,1.586948608914384,1.2333312686285514,2.2883275867903436,8.701282643683877,6.4482422110247555,3.6985370062258203,3.974034295541381,1.1,1.32,0.8999999999999999,2.52,1.4,1.5,1.0
31.0,4.17227031788092,4.733932173721326,5.3415804967847045,3.084431713665102,3.487595178115675,3.379167472702125,10.754649999999998,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
30,7.429182505227143,1.8188678761803903,1.9614854023979764,,,5.944562630300864,11.06946163576348,1.4,1.32,2.0999999999999996,,,1.5,2
28.0,1.1072564254119273,5.879676460153603,10.877927971717858,1.6234899708803154,9.696898692536712,7.435095833149234,-24.396510948703586,1.4,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
31,,2.5388877235937812,11.944366722642766,5.70787354282767,14.051397503968925,2.0460684628974075,7.281729999999998,,1.32,2.0999999999999996,2.52,1.4,1.5,2
30.0,2.2546741472622402,6.47649308407849,5.599921519744976,9.60269553395188,8.091756164472798,5.490779909263939,10.537349999999996,1.4,1.08,2.0999999999999996,2.52,1.4,1.5,2.0
30.0,1.8097704553376923,1.1702332394929016,13.03667465000049,11.191198276434372,7.784052073120219,5.236044825563032,13.735229999999996,0.6,0.96,2.0999999999999996,2.52,1.4,1.5,2.0
27.0,2.11716531548932,8.620696814793886,10.979742535899291,4.669071540116278,14.053608457026252,3.676314432321325,9.782869999999999,1.1,1.08,2.0999999999999996,2.52,1.4,1.5,2.0
28.0,8.73347755628193,2.9015604098124825,5.097441737825025,6.913770468554034,6.689806086723395,1.2625023771165669,5.44554689799586,1.4,1.32,1.2000000000000002,2.52,1.4,1.5,2.0
27.0,2.61456641432048,4.55460619745081,13.646244897878567,3.7328499512426667,6.738634105525978,1.3424229290550447,7.632595960247048,1.4,1.08,1.2000000000000002,2.52,1.4,1.5,2.0
30.0,8.154482992019872,2.0826799097955266,2.96128934003379,4.965715498112057,0.9142789445560277,3.1375962425590074,10.307258155727554,0.8,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
31.0,3.56538152863696,2.2431805533800664,12.532668628697554,6.974674667379477,2.9976937188800346,5.377672214853521,7.177810000000001,1.1,1.68,0.8999999999999999,2.52,1.4,1.5,2.0
29,10.756750350731593,3.541452118210938,,,13.399868129281224,1.86708093085256,4.673810000000007,1.4,1.32,,,1.4,1.5,2
29,4.664129872959629,7.205272283149124,9.039844396203172,12.0731603526797,,12.664354894308524,9.346700000000002,0.9,0.72,1.6500000000000001,2.52,,1.5,2
30.0,8.50159243287519,1.156387321677791,14.198765281353314,6.106526170218864,6.851940699393268,6.291064168061221,0.09886344639682765,1.4,1.32,0.8999999999999999,2.52,1.4,1.5,1.0
29.0,7.519528147762233,4.155687539901836,5.739216357739071,3.9264435104465534,5.237490015685851,7.151226079222754,11.612210000000006,1.1,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
26.0,3.7307899702377827,2.8860001427470796,2.7850829143405194,4.166052437204468,4.934972031046076,10.65636058077534,13.848999999999993,1.4,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
31,2.358294941200026,5.274097900013109,5.568618881770334,,13.771762221978051,1.457192165075043,6.143950996987028,0.8,0.72,1.6500000000000001,,1.4,1.5,2
32,8.595016122556633,9.489782899091665,,1.0904444266602051,,6.853014025242953,-4.461076263149205,1.1,1.32,,2.52,,1.5,1
27,6.907716321727082,9.214033908993883,,,5.373846630723344,5.011083940897421,11.693589999999997,1.1,1.68,,,1.4,1.5,2
32.0,1.5629499630049541,6.235205819405548,7.982005767368018,7.879022308024457,3.3685198558635006,3.7826057067468497,9.464939999999991,1.1,1.68,2.0999999999999996,2.52,1.4,1.5,2.0
33.0,4.72220280579557,2.3548481298415873,7.049039772118379,3.7601180817693005,6.560834893631662,2.1995900355208917,11.33188000000001,1.1,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
34.0,8.344141131523218,1.1292843539470436,10.520297644272167,6.521200853381071,8.246753829488224,3.631060345186556,7.014947229320407,0.9,1.68,1.6500000000000001,2.52,1.4,1.5,2.0
29.0,3.5430909413273577,8.886624841898847,4.55273968159044,9.15783803074681,2.930052503558338,6.186494388497553,9.510929999999995,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
32.0,0.9668227174643754,8.603635725878636,3.144098709963765,3.3090990464517307,2.477230753929062,4.7625150071381315,6.473653472736956,1.1,1.68,1.35,2.52,1.4,1.5,2.0
30.0,4.169749374671978,3.4302331481199375,8.714669520700882,7.601314346784877,5.531438523662894,2.2014753065917714,8.794919999999998,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
30.0,5.725816083617405,5.777723021738646,2.6004654164910552,6.618567507821055,5.626571615691343,6.620851792210544,9.077829999999999,0.6,1.08,2.0999999999999996,2.52,1.4,1.5,2.0
28.0,3.437824482150048,11.074977786020032,12.119312735320467,12.889876812707973,2.974245979336417,2.804247268087003,7.643410000000002,1.1,0.96,1.35,2.52,1.4,1.5,2.0
28.0,3.2310156620014965,6.690048664102862,2.5614564642263407,3.083302926585936,10.906515615411163,3.9448866002901597,10.479879999999998,1.4,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
29,6.2431319362334445,3.445811775751831,,6.2254095182387985,2.9895486107531557,2.60547937336805,10.709699999999998,1.1,1.32,,2.52,1.4,1.5,2
31.0,0.9692778139272771,2.1163486216300464,11.887894139344688,4.760869027221487,2.2977922556887527,3.0886310947045024,7.5794918543941865,1.1,0.72,1.6500000000000001,2.52,1.4,1.5,2.0
31.0,4.686412058641571,0.5494870072599823,3.9190725572671674,9.87236946703173,1.7314710365000934,5.008597740689386,3.0741037224086805,0.9,1.32,0.8999999999999999,2.52,1.4,1.5,1.0
28.0,8.223394396530539,6.2611707766242795,4.548276413854099,2.085802803148816,14.56832034769101,1.2542750436262151,3.659058593434534,1.1,1.32,1.6500000000000001,2.52,1.4,1.5,2.0
31.0,7.974713150800694,1.5520889110915277,1.740500522531731,3.519414672693976,3.3475902628124397,5.413432551112347,12.363679999999999,1.4,1.08,1.35,2.52,1.4,1.5,2.0
30.0,10.374118619181838,1.4632060216289982,6.359254607895645,9.062915956400918,13.114366931124307,3.178870927049917,7.943833063114455,1.4,1.68,0.8999999999999999,2.52,1.4,1.5,2.0
33.0,4.558544459763289,5.6777628853117115,6.770125958628702,4.853658830735815,5.829401842003109,1.5875543348183716,8.727509999999999,0.8,0.72,0.8999999999999999,2.52,1.4,1.5,2.0
31.0,0.7339140607024778,7.539901782805593,1.5037840486686278,11.973382178826041,11.821584928411276,3.300845550178536,8.470600303011652,0.9,1.32,1.35,2.52,1.4,1.5,2.0
