World, EntropyRatio, MapSize, OccupancyRatio, NumObs_Cv2, AngleInfo_mean, distance_norm, distance_var, distance_avg
48029fba-0840-4a63-8e69-56276239de20,0.028589663337675403,4316.5,0.29630487663616356,22,114.54545454545455,0.5,0.0,0.01129
19a3148e-8429-4ab8-a7a9-4d715beeaae4,0.028045154983066558,6090.0,0.3879310344827587,26,292.17391304347825,0.5,1e-05,0.01227
4cc8bee9-3d58-4673-814f-c3276af3e351,0.03874920232769816,6382.5,0.14931453192322752,42,81.81818181818181,0.5,1e-05,0.01286
7a4618e5-6909-414f-bcdc-f1aedb7f0a69,0.03505959934115917,8269.5,0.47995646653364776,14,300.0,0.7,0.0,0.00929
72d9fb75-e0e8-462f-b6ad-0787b28f6cf9,0.028215851187154136,8023.0,0.5277950891187835,13,302.4,0.8,1e-05,0.01609
de1d2582-baed-4e63-b685-190eb30a0b7e,0.024813316011980266,7434.0,0.4429647565240785,26,240.0,0.6,1e-05,0.01227
0ccd4f95-a716-4ceb-ba59-39ea3e5ba9ef,0.026898667267813973,6460.0,0.4579721362229102,19,280.9756097560976,0.6,1e-05,0.01018
eaa0dcd7-5b66-4ea6-8709-f6107c2da5b3,0.026496579708134252,4845.0,0.2703818369453045,29,185.14285714285714,0.5,1e-05,0.01617
78066f34-133d-4ffb-a641-c1499aad9c4e,0.01855206262299034,4312.0,0.2934833024118738,19,240.0,0.6,0.0,0.01227
746abebd-f20a-40e9-99b0-dc8dd769fc59,0.03902285862002906,6630.5,0.18218837191765325,40,233.51351351351352,0.7,2e-05,0.01958
6d30e9f4-f041-44eb-ab1f-03eda2ef9cd5,0.04397013545892496,10804.5,0.4335230690915822,32,273.4177215189873,0.5,0.0,0.01006
bcb0d313-8285-400b-b9ff-9e711a31ec8a,0.019836903524065277,5292.0,0.4022108843537415,18,306.3829787234043,0.5,1e-05,0.01444
d9b89bb7-dc16-4a57-aa8c-1856f868e0ee,0.03756614083342203,9104.5,0.4749848975781207,20,144.0,0.6,1e-05,0.01117
e9ff1d7a-af6b-4efd-82cc-46207dae4fea,0.0348479321652869,10290.0,0.501603498542274,16,346.15384615384613,0.6,0.0,0.01477
3a9d2773-02bd-453e-a65d-a3542bb8c050,0.0236017271376099,8614.0,0.5571743673090318,8,327.27272727272725,0.4,0.0,0.00887
6a081399-e51e-4e38-8e7d-b771857a26e4,0.029825029726475508,7366.0,0.4512625576975292,20,266.6666666666667,0.7,1e-05,0.01217
b7144dfc-9f52-47de-aca2-6b3419e44deb,0.02995414516923538,5502.0,0.24309342057433658,46,230.4,0.6,1e-05,0.01149
d2412afa-081d-45fc-a4f8-950fbc84ab0f,0.036911491042896365,9990.0,0.43428428428428434,30,288.0,0.6,0.0,0.01136
7c1615e3-a66f-4548-bc79-c9c4735bd09a,0.041027028400279796,8375.0,0.12907462686567162,43,86.4,0.5,1e-05,0.01378
e25be485-2999-485b-85d8-a6ca5faff86a,0.03652227376252062,6184.5,0.24221844934917935,59,233.51351351351352,0.6,0.00191,0.22362
6aa3c95f-3b47-49ae-9356-9306a184490a,0.027867302571633362,4929.0,0.18725907892067362,40,267.21649484536084,0.5,1e-05,0.01592
b0df5315-fdc7-4208-be16-f7612bcd735b,0.019523110727405812,3569.0,0.40613617259736623,14,259.2,0.5,5e-05,0.03774
27b98d1e-3f42-4927-bb66-03568123b7c7,0.03295916482761091,6541.5,0.420545746388443,15,180.0,0.7,2e-05,0.0233
72f39e0f-dde3-4cd6-9f12-2a2716727182,0.023482923915717387,5661.0,0.5031796502384738,11,336.0,0.5,1e-05,0.03309
72a1764c-9325-4adc-b3f3-92e6a31f8ab3,0.04203217863479898,8775.0,0.15048433048433052,67,140.8695652173913,0.5,0.0,0.0132
ada16805-9358-4cf6-8dff-cba0da6418f6,0.041501174551292264,9936.0,0.1342089371980676,60,75.48387096774194,0.6,1e-05,0.01435
e9cc05a6-22fd-43e8-b552-d00aec27e283,0.039016518776071964,7770.0,0.16370656370656367,55,272.72727272727275,0.6,1e-05,0.01818
c88f8c80-a488-4c8c-a40c-8fbebebd485a,0.03222734414226724,6237.0,0.2150873817540484,56,249.72972972972974,0.5,0.0,0.01348
0c8c78a5-ac5c-4932-b437-167c8ca541d4,0.028008554183103763,5940.0,0.3695286195286195,22,110.76923076923079,0.6,4e-05,0.0322
58fcd5a1-ba9d-47d1-8359-64d17498dd05,0.035354471534701316,5869.5,0.2531731834057416,61,238.11023622047244,0.5,0.0,0.01258
4c01197f-7c67-417c-9f72-f29d43a4807d,0.03063817917968591,7466.5,0.553070381035291,14,205.71428571428572,0.8,1e-05,0.00999
2f761c86-8686-4d7d-a977-2f6a633832f6,0.025225097526123983,4796.0,0.31984987489574646,16,254.11764705882354,0.5,1e-05,0.01464
d37dca13-4175-416f-bce3-75f2a2608e67,0.03610571630481778,7095.0,0.15271317829457365,36,288.0,0.6,1e-05,0.01282
0c9795f7-8dde-4c5e-b3f3-5e1be695c722,0.0288751075639451,5238.0,0.24236349751813668,34,80.0,0.5,1e-05,0.01423
ad2e1cde-e949-4afa-98d1-ff1e930f96b1,0.03148134579633106,8768.0,0.4967495437956204,23,158.39999999999998,0.7,1e-05,0.01216
7228f32e-186e-4c8a-8573-344830824afc,0.02738172759729642,8073.0,0.5603864734299517,14,327.27272727272725,0.4,0.0,0.01288
7e5accb8-fc89-4f80-aa36-91d9cb043826,0.020801815146880943,5332.0,0.355026256564141,20,302.4,0.6,1e-05,0.0156
e53c682d-3d3a-4bfa-a85a-468b4c851564,0.04451474208394329,8270.5,0.19049634242186086,66,258.8235294117647,0.5,1e-05,0.01546
c5c36276-c2ca-4740-8177-1a024fc0b8ad,0.029403426181030687,8201.0,0.5129252530179247,23,169.41176470588235,0.6,3e-05,0.02508
25b35a59-a05e-40af-b471-f651eddf48b0,0.03094814107633648,4632.5,0.24382083108472752,30,214.46808510638297,0.5,1e-05,0.01618
14ce49c1-71d0-4f1b-9db7-4978d203a50d,0.02356028752210758,3901.0,0.22122532683927199,24,151.57894736842104,0.5,1e-05,0.01255
dc1df8e1-8079-44bc-b927-6d2b35f8ec0a,0.04101110961094031,7322.5,0.21249573233185393,55,240.0,0.5,1e-05,0.01726
a483f1f6-c5f8-4a9e-94f2-dcc5d359f093,0.04079255041472483,8340.0,0.18495203836930452,74,247.94701986754967,0.6,1e-05,0.01299
a71a3031-89ad-4274-adea-e40bc90cc08d,0.03422663846259105,10295.0,0.5130645944633316,23,329.49152542372883,0.6,1e-05,0.0131
9c747a80-1b2c-486f-a598-a89609ffd6cd,0.035029250608708845,6550.0,0.14717557251908397,39,281.7391304347826,0.6,1e-05,0.01534
aab80452-84cf-4cc4-b89f-299aa9383e90,0.02537764958069928,4459.0,0.24871047320026907,33,126.0,0.5,1e-05,0.01461
af42725a-0d3f-4cf7-825b-f4bcdc77b382,0.04064111819435199,9648.0,0.11634535655058043,44,177.53424657534248,0.4,1e-05,0.01684
f76ee17b-bd7d-4991-9655-ca5055f902e8,0.04114428906192182,8625.0,0.17188405797101447,58,265.84615384615387,0.6,0.0,0.01181
8f4d5d79-66ca-4246-b684-e1115b755df8,0.0332841646249373,6150.0,0.16886178861788614,44,275.0943396226415,0.5,1e-05,0.01685
248bbe67-c86a-4f25-b79a-777191413aaa,0.03144267372103617,5640.0,0.17065602836879434,41,101.73913043478261,0.6,1e-05,0.01177
8ea57026-f242-4fb3-a330-125b5b456165,0.0299082160108302,4440.5,0.2660736403558158,34,250.43478260869566,0.6,1e-05,0.01388
6bb6a09c-6308-412c-80e9-7c7e02142aa0,0.027657653059321583,4945.0,0.20293225480283117,34,241.7910447761194,0.6,1e-05,0.01221
b931d36e-84b2-41b4-91f6-5abdbe2d7480,0.01783626231222146,4140.0,0.30060386473429956,23,286.3636363636364,0.6,0.0,0.01084
213fdd50-64df-416b-9943-6f5db784ec4c,0.02724762332115094,7906.0,0.4160763976726537,21,192.0,0.5,1e-05,0.01252
335c021f-20ef-4c3b-8528-c45205bea898,0.033426523445635445,7272.0,0.3237761276127613,31,257.14285714285717,0.5,1e-05,0.01576
e92db947-dde1-4ff2-ba2d-68aac2594b38,0.03358053647087638,7616.0,0.18986344537815125,56,235.51401869158877,0.5,1e-05,0.01618
bfc3c374-a984-4bba-a00a-06290731d6cd,0.027033608170971966,7169.0,0.5155530757427814,11,336.0,0.5,1e-05,0.01378
a953ad74-8d45-4261-abe0-9659241c1497,0.025046075271318743,5508.0,0.1927196804647785,36,196.36363636363637,0.5,1e-05,0.0151
52c87b01-06d2-4a68-a6cf-aad72c91b958,0.03104351072061126,9150.0,0.40191256830601096,44,277.62711864406776,0.5,1e-05,0.01643
d090409d-0564-410e-ad33-7072ff8918f1,0.02711495679026888,4848.0,0.25907590759075905,36,186.92307692307693,0.5,0.0,0.01344
c9e1b7bc-93e4-4546-a047-5a431e9ada83,0.046641911660956166,9842.0,0.1415870757976021,56,177.88235294117646,0.5,1e-05,0.01375
90b46860-24dd-4056-9903-02a4ced0ce7d,0.035161967189895296,8236.0,0.17283875667799908,49,212.72727272727272,0.5,1e-05,0.01319
bb4e7ab3-1c70-40b3-8e2b-cc24e1081c8a,0.02833260365474651,4037.5,0.28198142414860683,24,102.85714285714286,0.6,1e-05,0.01216
04258b93-0024-4160-b904-df0b6bdef5e8,0.041148293531431394,8280.0,0.14788647342995165,53,173.33333333333334,0.5,1e-05,0.01284
96407b4b-07a4-4916-b844-1b6c79c2a2c0,0.024210192027049462,4440.0,0.28896396396396395,21,232.25806451612902,0.5,1e-05,0.01169
e72bd545-6ac7-41a7-b44a-99de86c8d6d2,0.04878334244161564,9187.5,0.12484353741496601,50,212.90322580645164,0.6,1e-05,0.01543
7d75a26a-918d-41f9-87f2-09a3d37ae070,0.03444457440615954,7913.5,0.479749794654704,18,324.0,0.5,0.0,0.01214
f8f586cc-3a31-4b9f-8e0f-2405c27535ca,0.02966249229955648,7980.0,0.49122807017543857,15,336.6233766233766,0.4,1e-05,0.01285
a0331d33-5d5f-4bab-a659-d7a5f9eae212,0.022609761993642168,5880.0,0.3734693877551021,25,282.3529411764706,0.6,0.00039,0.09657
10c4261c-4bd0-4efa-ac6e-24f86af86bd7,0.0458149249335246,8270.5,0.12369264252463574,52,225.0,0.5,1e-05,0.01329
18016dd3-c660-4c59-b382-04a386886af4,0.031869951601512056,5989.0,0.17732509600935042,40,218.9189189189189,0.5,1e-05,0.01484
355d69c9-f02e-44b9-8245-1f8f0e374372,0.02987820088177093,9472.0,0.45713682432432434,28,303.75,0.6,3e-05,0.02439
9b32b463-bb3b-400e-9f2f-38b4f8ec169f,0.030533360428544334,5580.0,0.20627240143369174,39,128.0,0.5,1e-05,0.01551
7eec07c3-13a7-4c2f-a329-3694505f285a,0.028056158545315315,5082.0,0.25787091696182607,41,194.75409836065575,0.5,1e-05,0.0126
96ec6886-9d35-4693-9508-afda3f88dc86,0.031969595990429985,5808.0,0.17260674931129472,39,270.96774193548384,0.6,1e-05,0.0121
f90a0356-2806-4a1b-8d1e-06117b67cd9d,0.040085739008797916,7019.5,0.2052140465845146,43,267.21649484536084,0.5,1e-05,0.01742
9d9c05b0-fac4-4364-b4e2-6588ce6d576a,0.033475407669979015,5142.5,0.20418084589207586,41,190.9090909090909,0.6,1e-05,0.01666
fb6caccf-5fd0-4379-b30e-2aebd240ef5e,0.026220297392730536,7888.0,0.4388311359026369,17,330.0,0.6,1e-05,0.01605
8fafa5cd-9f1b-43f8-bfd3-d0cf1dec7d59,0.03377400352636441,6159.5,0.3538436561409205,29,288.0,0.6,5e-05,0.03286
881b2b03-cd93-44eb-afbf-9fd56352ed48,0.03037633790357446,5810.0,0.26729776247848536,51,249.23076923076923,0.6,1e-05,0.01871
20d6acbb-032b-46de-92c0-216e9b016c3f,0.02149404593105453,6020.0,0.4221760797342192,16,225.0,0.4,0.0,0.01071
dd8864e0-24cf-4d1d-ba44-6bced757d1ff,0.03985577288879846,8073.0,0.14040629258020565,58,217.9816513761468,0.5,1e-05,0.01474
d47b64c5-20d3-4b3e-8c31-ad1255d86513,0.0278625451205479,6164.0,0.16280012978585334,31,232.25806451612905,0.6,1e-05,0.01662
ec39cc92-a69a-432c-b276-4d6f0607635e,0.02816268328181015,6050.0,0.3683471074380166,21,113.6842105263158,0.6,1e-05,0.01287
7bdeb781-830a-42bf-aa37-e30e2a5d8de9,0.01979775023897825,3654.0,0.39176245210727967,9,261.8181818181818,0.6,0.0,0.0088
740435a5-f0e9-4e1d-9fc8-16e665a1380d,0.03601962740228352,7107.0,0.16054594062192207,35,205.71428571428572,0.5,1e-05,0.01679
f5b33254-89f8-499b-a160-200c4544b9fa,0.030039213170682488,5661.0,0.21356650768415475,32,276.9230769230769,0.5,0.0,0.01395
a0dd7169-7e79-47ab-ab11-e817b4bf52ae,0.03054019880559319,6247.5,0.4608243297318928,16,192.0,0.6,1e-05,0.02104
2c705468-9406-49a4-90c4-ce7f32ca7157,0.03487903909340273,6935.0,0.2076423936553713,58,247.11864406779662,0.5,1e-05,0.01921
6f7b0c87-649c-4112-a78b-88188a00dcdc,0.03248798951506966,5176.5,0.26436781609195403,41,282.85714285714283,0.5,1e-05,0.01334
b38af3b0-bf16-4aff-b48d-833833db99da,0.023493865696385174,4067.0,0.2857142857142857,26,229.0909090909091,0.5,0.0,0.01142
4d8df644-896c-4812-abcd-576168dee4a9,0.04293870606238096,8778.0,0.14411027568922308,53,288.0,0.4,1e-05,0.01462
a0e04524-c431-4ccf-9c52-fb80ca23ab08,0.035632654438301,7329.5,0.40534825022170684,32,124.13793103448276,0.6,0.0,0.01091
24f1b957-1290-4c56-a3db-1a70b452c85c,0.04124654331016578,8250.0,0.1373939393939394,43,306.5806451612903,0.6,1e-05,0.01372
a8c10c90-2304-43aa-9db5-400dbd20f974,0.03902558635503504,6481.5,0.1485767183522333,36,289.4845360824742,0.6,1e-05,0.0122
a7d0ce45-0de0-40d0-980a-418213e628ac,0.024411881503520368,5184.0,0.20775462962962965,50,172.8,0.5,0.0,0.01339
87e98615-f633-47aa-a3ed-e0a179664e69,0.02923625581609374,10500.0,0.5257142857142857,13,335.17241379310343,0.6,2e-05,0.01047
9fb98695-30f7-4862-ba06-0d90bf6a4e33,0.039881364795086825,9750.0,0.11743589743589744,54,297.57225433526014,0.5,1e-05,0.01619
ffb0f442-652d-4018-b54b-45060cf3683f,0.033348711217121484,6437.5,0.4045825242718447,23,187.82608695652175,0.6,1e-05,0.01129
fbe98e64-d903-4db9-8c79-d0942cefc864,0.026469603451854475,6006.0,0.41533466533466534,14,128.57142857142858,0.5,1e-05,0.01765
278c064d-c1ff-4aca-a712-51b4885e55a5,0.026053101393784216,6696.0,0.4950716845878136,15,293.8775510204082,0.4,0.0,0.0093
8a358959-0960-4eda-8a8c-6eff708556b5,0.025381846191485643,6885.0,0.5412490922294844,15,303.1578947368421,0.5,0.0,0.0104
c445d997-1fa1-4c81-aad1-25d97df0346f,0.030624683431466265,5302.5,0.37642621404997645,20,229.0909090909091,0.7,1e-05,0.01073
20e3fd81-0cf5-4117-88b6-abbc116bffbd,0.026275064348476613,4806.0,0.3061797752808989,39,66.97674418604652,0.5,1e-05,0.01591
fc9d6455-ba60-42f4-8acc-ca39c13c71a4,0.026125105046176194,4520.0,0.22676991150442483,35,243.0,0.5,1e-05,0.01421
64be1415-38a1-4393-bb89-6d14c3a74698,0.041814084334576535,7423.5,0.18603084798275749,54,182.33766233766235,0.5,0.0,0.01304
6056a8c4-44d4-470f-b662-2f558d314240,0.02561946556710305,4268.0,0.21134020618556704,36,246.85714285714286,0.4,1e-05,0.01363
2e6f6d9d-6744-4fbc-a186-d8573862cd49,0.035780558858866,7004.0,0.20374071958880635,51,90.0,0.6,1e-05,0.01625
e82369af-62a8-4ac8-9ad3-d6c9f2065c5f,0.030303075845893708,7040.0,0.20319602272727277,47,251.6504854368932,0.6,1e-05,0.01272
655dd80b-2ded-46a9-9ffe-eef5c7d1ac62,0.03263482326026061,7797.0,0.4004745414903168,29,268.65671641791045,0.5,2e-05,0.02197
f60c98f9-2aba-449b-84f4-e8f61f14409e,0.029359893351983208,8125.0,0.5179076923076923,24,156.52173913043478,0.6,1e-05,0.0163
595bf6b9-e32d-44c8-861c-9188ddb672b9,0.032468449217431944,5098.5,0.2590958124938707,44,63.52941176470588,0.5,1e-05,0.0148
27ba2bcd-0521-4dc7-a1d0-f7b3f6690ec7,0.03303811350047655,9102.0,0.48835420786640293,21,324.0,0.6,0.0,0.01279
7fdd5a50-0d16-4695-8ee6-e9d2537ee534,0.04460803302865652,9288.0,0.14970930232558144,65,260.93959731543623,0.6,1e-05,0.01597
610a6813-c5c5-4ee6-8d0a-70ca04434dc3,0.02566407600428621,3442.5,0.3077705156136529,17,266.6666666666667,0.6,1e-05,0.01135
de76b602-59df-4763-b292-2571c90843b4,0.029409163477642917,6540.0,0.3833333333333333,32,96.0,0.6,1e-05,0.01214
463288fe-035a-46a9-97f5-885666102cd7,0.023979804628404214,5650.0,0.4721238938053097,19,227.3684210526316,0.5,0.0,0.01099
fd5868b1-9de7-4329-969a-8d94242d1f9f,0.021833437799018557,7920.0,0.5469065656565657,9,317.6470588235294,0.6,0.0,0.00705
76f41c33-a7dc-49c9-9375-c3bc5a19b348,0.0347403098655297,8158.5,0.48985720414291845,18,310.15384615384613,0.6,6e-05,0.04701
05043072-8f5d-404f-884d-0bb8bccf55d1,0.02297376647266006,5840.0,0.34794520547945207,30,246.31578947368422,0.5,1e-05,0.01629
2803c1cc-84d1-424f-9ee1-179bfb658221,0.02634047572435636,6525.0,0.4829885057471265,19,198.0,0.7,1e-05,0.00866
71a6225f-bbd4-4ca5-8535-51f36bbe38d9,0.027875190304163383,7975.0,0.5360501567398119,15,286.3636363636364,0.5,0.0,0.01134
98a9d151-fdb1-44e2-b4c1-e470df9cf82c,0.024192813034512563,4316.0,0.2878822984244671,15,192.0,0.5,1e-05,0.0115
cd80b05a-6e11-402c-af98-99af93d331e2,0.02731234635187261,6490.0,0.23243451463790443,52,267.7685950413223,0.5,1e-05,0.01489
a3533a94-92be-46e1-99a0-6fb77c9678e7,0.02415050950583033,4263.0,0.2739854562514661,28,160.0,0.5,0.0,0.01114
209592bd-6594-4234-97e3-2c0c1bbd468b,0.02828810616562516,6292.0,0.39582008900190724,27,278.7096774193548,0.5,1e-05,0.01383
67780793-fa79-4ece-b8ca-e01e3d098246,0.02936336145726426,6596.0,0.3806094602789569,19,120.0,0.5,0.0,0.01117
694dc8fa-4769-41f2-9fae-dbbc66a5decb,0.03708074961005592,9417.0,0.41265795901030056,35,290.7692307692308,0.5,0.0,0.01212
5e50c4d4-2e4c-4333-a64e-fa20e3c5c773,0.0411769430420332,7297.5,0.19883521754025346,50,232.25806451612902,0.5,0.0,0.01281
b62ddced-16c6-4ea0-a097-0b1d69b5fd63,0.02468004051505413,6750.0,0.5513333333333333,11,300.0,0.7,0.0,0.0072
62023e73-7bb3-48fd-8ad1-d73b7f33dc07,0.02935546674411504,5605.5,0.44804210150744805,14,240.0,0.6,0.0,0.01013
9b42d557-8796-409d-9ba3-7f81305a0c42,0.028761757709892716,8176.0,0.4009907045009785,24,320.0,0.6,0.00141,0.15133
4421af36-9768-4ea7-b5e2-b4f8ec61e550,0.03326448048471237,8482.5,0.5447686413203654,11,329.49152542372883,0.5,1e-05,0.01382
dc68d261-3c17-4dc6-b5a4-816082c99347,0.022714449797029797,6664.0,0.44140156062424973,19,294.54545454545456,0.6,0.0,0.0091
13bcde3d-df1e-4245-9651-40ec3dbedfb9,0.04812537895129778,9062.5,0.1400275862068966,58,271.8881118881119,0.5,1e-05,0.01487
73ff3f28-1e0b-4254-929c-877c9c480d25,0.04686988236410824,8844.5,0.1723670077449262,55,286.0927152317881,0.6,1e-05,0.01419
45c89fd0-623c-40fa-9fc7-41c76ca9826c,0.01759979255358253,4480.0,0.38973214285714286,12,216.0,0.5,1e-05,0.0123
7e2cbc07-f253-4b37-bbca-a2eaeb73df02,0.032983419248375646,7192.5,0.4751477233229058,14,245.45454545454547,0.6,1e-05,0.01261
eff04fd4-dd3c-46dd-a377-1741aa5ca667,0.025112069654225543,7616.0,0.44104516806722693,22,132.6315789473684,0.5,1e-05,0.01395
46c7a807-b84f-4413-9f65-93c5bbe59073,0.03600694340741755,6993.0,0.14292864292864293,42,240.0,0.5,1e-05,0.01493
878c3ae2-561d-41c4-87c5-8ae0fc46ad3f,0.03723372964870964,8508.5,0.4515484515484516,31,234.7826086956522,0.6,0.00013,0.05125
31af9300-fdaa-4f18-8d03-cbfa49ec08b5,0.033732193969572846,6142.5,0.3516483516483516,24,308.0,0.6,1e-05,0.01863
69ae9a26-9287-432c-9bbd-fc25002fbd87,0.025774979906867338,5750.0,0.4314782608695652,14,307.3170731707317,0.5,0.0,0.00959
26fb5962-0005-4344-9050-5b54d41e8117,0.03632004562244689,8120.0,0.12142857142857144,43,267.7685950413223,0.5,1e-05,0.01497
5b3f6ab9-3b7f-4829-9d9a-2af50a5e8983,0.030027447586966804,6800.0,0.22558823529411764,51,204.54545454545453,0.6,0.0,0.01117
392ff872-29ea-4538-8b20-59113d1fac22,0.024903968729123243,4263.0,0.24126202205019942,27,164.57142857142858,0.6,0.0,0.01213
b3251b74-b0f3-451d-8967-7ce06d4d318c,0.014744292182327654,3362.0,0.3126115407495539,25,251.1627906976744,0.4,1e-05,0.01244
7a849d36-b6a6-4de9-b7c9-373914e1a6d0,0.04236337090121023,7532.5,0.17178891470295388,43,80.0,0.6,0.0,0.01143
a0d75e2d-29aa-4093-84e8-eb715a65ca16,0.026930265055431318,5418.0,0.3469915097822075,20,261.8181818181818,0.6,1e-05,0.01286
57b41884-b0ae-44f7-bdd6-e8e74bf6d46a,0.03115318853701597,8136.0,0.46884218289085544,17,335.17241379310343,0.5,0.0,0.01296
c3e8bbfc-ba24-42ae-a747-92bb1b83b67e,0.017627774747199777,4100.0,0.3095121951219513,20,100.0,0.5,1e-05,0.01257
5d372834-eab6-49a3-866d-69a2b9a56005,0.024139553220571854,6534.0,0.5429292929292929,7,303.1578947368421,0.4,1e-05,0.01459
895482e7-a9a6-4b56-85d6-09e64094fc9a,0.03564710276559766,5842.5,0.21899871630295253,52,162.73972602739727,0.5,0.0,0.01334
aba22ff6-4c3e-4304-b9a2-0444fdbeaafc,0.039197851465184494,8073.0,0.1813452248234857,56,272.12598425196853,0.5,1e-05,0.01347
245bec5e-3cfe-4b50-8a80-8ad374c82e05,0.02980532518179308,6380.0,0.35070532915360497,29,281.25,0.6,0.0,0.01003
af5c5681-edb8-479e-ab90-26bed6424b3f,0.03684208841884832,6211.5,0.2327940111084279,52,223.44827586206895,0.5,1e-05,0.01534
da2eae84-9232-49a7-bd14-92fa67177e2d,0.020195509093990975,6678.0,0.5188679245283019,10,193.84615384615384,0.7,1e-05,0.01673
0fb9ec48-84c4-440d-9eb2-18b820f03e56,0.023270522106798756,5084.0,0.18115656963021243,31,277.7142857142857,0.5,1e-05,0.01002
a804b871-c450-4b0c-bfc7-a03f0ad5b354,0.02331244073179508,4050.0,0.27814814814814814,18,285.2830188679245,0.6,2e-05,0.0353
592e7b4d-341d-4358-9d3b-6485336336e8,0.025095475417125635,5544.0,0.24837662337662336,33,264.0,0.5,0.0,0.01274
9e664adc-96e2-449b-9910-c57e85c94916,0.03391962785032291,6794.5,0.4157774670689528,20,294.54545454545456,0.6,0.0001,0.06047
5ec1256b-87c2-4462-b65e-8a8c218bd0ab,0.02365863355647994,3895.0,0.24736842105263157,27,265.2631578947368,0.5,0.0,0.01164
e93de033-be3c-4f99-ab64-41c32acf6a1d,0.018549134412351904,5832.0,0.4914266117969822,13,180.0,0.5,1e-05,0.01309
b950399b-0a8d-43e5-a73b-eff253180827,0.02910936285334698,4377.5,0.30188463735008564,26,190.58823529411765,0.5,0.0,0.01415
7cc72762-15d7-4334-9245-4cfafd0a0b4b,0.04429677211369866,9453.0,0.15286152544165876,59,123.42857142857143,0.5,1e-05,0.01319
bbd54f96-126f-47d8-a45d-c9b2529a6e01,0.031919263706957864,7865.0,0.4260012714558169,29,206.80851063829786,0.6,1e-05,0.01348
0d6e812b-0815-42a3-b051-51191b30858b,0.021645701233235247,6298.0,0.44212448396316295,11,325.16129032258067,0.6,0.0,0.00716
020f1abf-9281-44fb-b686-32f8ed064923,0.02785764954532628,8880.0,0.4623873873873874,17,273.1034482758621,0.6,1e-05,0.00916
c15b0d32-828a-4ddb-8b82-8a42b5afa2c9,0.027703747682823923,5775.0,0.3574891774891775,24,216.0,0.5,4e-05,0.03505
a240f92b-69bb-48ad-ab4e-8092ce78cdb7,0.02892633677812071,5082.0,0.2015938606847698,42,247.5,0.6,0.0,0.01153
ff99cdd3-a728-4be7-8301-7f03b019ff18,0.04888452679463485,9110.5,0.11217825585862462,42,285.6198347107438,0.6,1e-05,0.01504
51bd53d5-e489-4c47-b0c9-b35426e01192,0.02678417869738569,7488.0,0.3940972222222222,25,180.0,0.7,1e-05,0.01462
f94561d1-57af-457f-8d57-357f70af199a,0.022940279228307676,7500.0,0.4968666666666667,12,288.0,0.4,0.0,0.01199
42605be0-236a-4e0c-b508-986086257425,0.03505100321423556,6868.0,0.2114152591729761,36,246.85714285714286,0.5,0.0,0.01335
3f4d7f7d-02fa-43cf-b4d5-fd5e1832f3b1,0.03462588077694006,6825.0,0.1998534798534799,54,259.2,0.5,0.0,0.01335
15e85e02-9fcf-490f-866f-a778afebcc54,0.037112234143476974,7199.5,0.3507187999166609,34,294.54545454545456,0.4,0.0,0.01351
29c76af8-a8f6-473d-8be6-0e97dc5894de,0.02886037611444967,4191.5,0.28641297864726234,27,93.33333333333333,0.6,1e-05,0.01749
